_______________________________________+________________---_______-X-____------____-X-_______---____;_OO___________OOOO_______________O_O_O_+O__O_____OO_____---OO_OO__-X-____------____-X-_______---____
_________________________________________________+________________+_________---_______-X-_______---_;_____________OOO_____________O__O_O__O_O____O____+____O_O____OO_O_+__O______---O___O__-X-_______---_
_+__________________________________________________________________________________________________;_+OO__OO______________O___OOOO_____________OO_O_________O_______________O______O__O_O_______O___O___
_____________________+___________________________________+_______+___________________+______________;_____O_O_____________+O_____OO____O____________O_________+____O__+_O_______O_________+_O__OOO__O_O__
X---______X-X-_---------_-X-X----__------X-_______-X-___---_-----+-X-_-XXX-_-X-_---------____-XXXX-_;X---______X-X-_---------_-X-X----O_------X-_______-X-__O---_-----+-X-_-XXX-O-X-_---------____-XXXX-_
________--________-X--_---__--X-_-X-_-----_-X-+-XX__+---_---________+___________________+___________;___O__OO--________-X--_---O_--X-_-X-O-----_-X-+-XXOO+---O---________+_________O_________+______O____
______---_______-X-_____+_---_____________+______+___________________+____+___________+__+__________;______---_____O_-X-_O___+_---_____O_O__O__+______+__O_________O______+____+____OO___O_+O_+_________O
_-XXX-+_--_-----__-X________--__+___+___________________+_--________-X__--------__-X--XXX-__--------;_-XXX-+_--_-----O_-X__O___O_--__+_O_+_______O___________+O--__O_____-X__--------__-X--XXX-__--------
__---_______-X-_______---______+____+_____________+_____++_+_______---_______-X-____+__---__________;__---O___O__-X-____O__---____OO+____+O____________+O____++O+____O__---_______-X-____+OO---__________
---_-X-_---X-_---_-X-X-------X----X--X-X___------X+_______--____________+_______________+_____++____;---_-X-_---X-_---_-X-X-------X----X--X-X___------X+_____O_--O___________+OO____________O+____O++____
X-+_+_-XXX--____----___________________________________---_______-X-_______---_____________+________;X-+O+_-XXX--____----____OOOO______________O__OO________---____O__-X-_______---_____________+O___OO__
_______+___________+___---_+_+___-X-_+_____---____--________X-_______+--________+___________________;______O+___________+_O_---_+_+_O_-X-_+_O_O_---_O_O--________X-_____O_+--_______O+O___O______________
____________++_+_____---_______-+-_---___-X-_-X-__+---_---____________+___+____+______---_______-X-_;__________OO++_+_____---_O___O_-+-_---___-X-_-X-__+---_---__O_________+___+O_OO+______---____O__-X-_
___________________________---_______-X-_______---_---______+-X-_______---___+______________________;__________OOOO___________O_---O____O_-X-_______---O---____O_+-X-______O---OO_+_________O__OOO_______
________--________-X______+_--_____________________________________________+_________+_____+________;______O_--______O_-X___O__+_--_O____O____O_______O_________________O___OOO_+_________+___O_+O__O___O
________-X___++___-X---_-----X-X-_-XX--X---_------__________---___-----X-----XXX-X--X-----------XX-X;________-X__O++___-X---_-----X-X-_-XX--X---_------_____O____---___-----X-----XXX-X--X-----------XX-X
++___________________________________________++_________________________---_______-X-_______---_____;++OO____________O___________OO_O____________O++____________________O_OO_---____OO_-X-_____O_---__OO_
_-+-_______-X-___+___-X----____----X-+___-X----___----___---X-____+-X---_+_---X-_____-X-X-___+_---X-;_-+-_______-X-___+O__-X----____----X-+O__-X----___----___---X-___O+-X---_+_---X-___O_-X-X-___+_---X-
______---_______-X-_______---+__+____________________---_______-X-____----X-____-X----____---_______;OOOO__---_______-X-_____OO---+OO+______O_________OO__---_O_____-X-____----X-__O_-X----__O_---_______
_____-X-______----____+_-XX-______----______---+--_+__-X-+-X__-----_-X_+-X-___--_+---_______________;__O__-X-__O_O_----____+_-XX-______----______---+--_+__-X-+-X_O-----O-X_+-X-___--_+---___________OO__
____________________________________________________________________________________________________;O_______O___OO____O_________O__O_____________O_____OOO___________O______OO_O_OO______O_____O___O____
______-X-_______-X-___---_-X-___-X-_---___---____________+____+________________________________+++_+;_____O-X-_______-X-__O---_-X-___-X-_---___---____O_______+___O+_O__O______O____O_________O____O+++_+
______________________________+__________________________---_______-X-_______---_____________+__+___;O_________O_O_____OOO_________+__O_____O___O_________O_O_---O____O_-X-_______---___________OO+__+O__
________________________---___--+_-X-___X-__---+__--_________+_______________________________+______;O_________O_O_________O_---___--+_-X-O_OX-__---+_O--_O_O_O_O_+_______O_O_____________________+O_____
____---__+____-X-_______---______---____----X-____-X----____---___+_+_____________+_+_+_____________;___O---__+___O-X-__O____---__O___---O___----X-____-X----__O_---_OO+_+____________O+O+_+_________O___
___-X-_---___---_-X-_____-----__+__-X-__--___-X-+_X-___---__X-_---____X-_-X-+___--_---_---__+____-X-;___-X-_---___---_-X-_____-----OO+__-X-__--___-X-+_X-___---O_X-_---O___X-_-X-+___--_---O---__+O__O-X-
_---XX-___--X----___X------___--__-X-_______-X-_______---+_+__-------___-++X-X-_---------_-X--XXXX-_;_---XX-___--X----___X------___--__-X-_____O_-X-_____O_---+O+__-------___-++X-X-_---------_-X--XXXX-_
___---_______-X-___+------_+_+XXX-______----___+_+X-______----______-X________-X________--__+_______;___---_O_____-X-_O_+------_+_+XXX-_____O----___+_+X-_____O----_O____-X________-X______O_--_O+_______
--________+-__------X-+_-XX-X-X-__------X-__-X-_+_--__---_____________--_____+__X-_----+__--_-XX-___;--____O___+-__------X-+O-XX-X-X-__------X-__-X-O+O--__---__________O__--_____+__X-_----+__--_-XX-___
_-X-_______-+-_____+_-X-_______---_____+__---_______-X-_______---___________________________________;_-X-_______-+-__OO_+_-X-O____OO---_____+__---_O_____-X-____O__---____O_________O_OO__O___O_____O____
________________+____++_________________--________X-________------______-XX-______----______________;________________+O___++O___________O___O--_____O_OX-OO_____O------______-XX-______----O___OOOO______
_-XXX-_---_-----_-X-_______-X-+__+------____-X+-_____+----____________++____________________________;_-XXX-_---_-----_-X-_____O_-X-+__+------O__O-X+-_____+----____________++OO___O____________O____O____
____________________________________________________________________________________________________;_O__O_O_______O________________O______________OO___________O_O___OOO_O_________O_____________OO_OOOO
-XXX-_____------_____---X-_+___-X-X-_+--------__-X-XX-____-X----____--____________________+__+______;-XXX-_O___------_____---X-_+___-X-X-_+--------_O-X-XX-____-X----____--_O__O_______________+OO+______
-X-_______----______--X---__--X---X-_+-X+-_-X-_+-X--_---__-+________--____+_________+_+_____________;-X-_______----______--X---__--X---X-_+-X+-_-X-_+-X--O---_O-+____O___--O___+_O_______+_+_______O_____
______________---_______-X-_______-X-____++_-X-__+____------_____-XXX-_____-----_____+_-X-_______---;____O___O_____---____OO_-X-_______-X-___O++O-X-_O+____------___O_-XXX-_____-----_____+O-X-_______---
+-___-X---X-___----XX-______-X--____+_-X_+++__----______-X-_---___-+-_-X-___-------___-X+--X-___----;+-___-X---X-_O_----XX-____O_-X--____+_-XO+++__----______-X-_---___-+-_-X-___-------___-X+--X-___----
____________________________________________________________________________________________________;_O____________________OOOO__O____________O___O_O_______O_O_O_________O_____OOO_O___O____________OO__
_----______-XX-______----___--________-X----_++_-X-XX------X----X-X--X_---------_-X-____+__---______;_----_O____-XX-_O____----_O_--________-X----O++_-X-XX------X----X-X--X_---------O-X-___O+__---______
_______-X-_____+_------_______XX-__++__+---______+__+______+__________---____----X-____-X----____-X-;_______-X-O___O+_------_______XX-__++O_+---______+__+OO_O__+_________O---____----X-____-X----____-X-
__-X-_______---_______+++_____---___+----X-____-+X---____---X-_____-----_+___-X-___+___-X-_______-X-;__-X-_______---______O+++_O___---___+----X-____-+X---_O__---X-_____-----_+__O-X-___+__O-X-___O___-X-
______________________-----_____-XXX-_____-----_______________---_______-X-+______---__+___++_______;_____O____O________O__-----__O__-XXX-O_O__-----O____O_________---_______-X-+______---O_+O_O++O______
_-X-+_+____-X-_______---+_+___---_____---X-+_----X---__-X---_---_-X-___-X-----___---X-_+_+___---____;_-X-+O+____-X-_______---+O+___---_____---X-+_----X---O_-X---_---_-X-___-X-----___---X-O+O+___---____
____________________---_______-X-__+____---___________________________+_+_______+___________________;_________OOOO_______---_______-X-_O+O___---_____________O___O________O+_+_______+_O_O_____O___O_OO__
_+___________________---_+_+___-X---_____---X-_---+__---+-X-__---__-X-__-X-__---__---_________+__+__;_+O___O______________---_+O+___-X---_____---X-_---+OO---+-X-__---_O-X-__-X-__---__---_________+OO+__
+_____+___+_____---__---__-X-_+-X-__-X-__---__---_--________X-___---_+--+__-X-_+X-___---__--+_______;+_____+O__+_____---_O---__-X-_+-X-__-X-__---__---_--_______OX-___---_+--+OO-X-_+X-___---__--+O______
__________+_+_______---_____+_-X-____--------__-X-_+-X-__---_+---__________++____---_______-X-______;__________+O+O__O_O_---___O_+_-X-____--------__-X-_+-X-__---_+---______O___++O___---_______-X-__OO__
__+____---_______-X-____------___+-XX-______----________________________+__---_______-X-+___+__---__;__+OOO_---_______-X-___O------_O_+-XX-______----_______O________________+O_---O______-X-+_OO+__---O_
---___-X-_-X-___---_---_+---_______-X-_+----_---__+XX-__+___----______--___++___X-________--____+___;---___-X-_-X-___---O---O+---_O_____-X-_+----_---__+XX-_O+___----______--_OO++___X-________--___O+___
_____-XXX-_+___-----_+----X-____-X-----___-----X-_----X+-X-_-X+------_-------X-_+++_-X---_____---___;_____-XXX-_+___-----_+----X-___O-X-----___-----X-_----X+-X-_-X+------_-------X-_+++O-X---_____---___
____________________________________________________________________________________________________;____OOO___O_________O__O_O__O_O_________O______________OOO_OO________OO____________OO_____O_________
________________________+________---_+_____-X-_______---_____________+___________+_________________+;___________O_____O_O___O+__O_____---_+_____-X-_______---_______O_O_O_+_O_O___O_O_+_____O_O_________+
_______---____----XX_+__-X----_+__---_________++__------____-X--X----+-------X-_XX-_+_---+---_______;_______---_O__----XX_+__-X----_+__---_______OO++__------____-X--X----+-------X-OXX-_+O---+---_______
-------___-X-XXX-___-X-----___---____---_______-X-_______-X-+___+_----+_____-X-__---__-+-__-X-__-X-_;-------___-X-XXX-___-X-----O__---____---_O_____-X-____O__-X-+___+_----+_____-X-_O---__-+-_O-X-__-X-O
____________________________________________________________________________________________________;________O_O_OO______O_________O__OO____________O_O___O___O_______O_O_______O_O___O_____________OOO__
___-XX-__+_+_----__+_+__-X-__+____-X-_______-X-____------____-X-X-_---_---X-_-X-___-----+-_____-X---;_O_-XX-O_+_+_----__+_+__-X-__+____-X-__O____-X-____------____-X-X-_---_---X-_-X-__O-----+-_____-X---
________________________+______________________________________________+____++_____________+________;______O_______O______O__+_O____O__O_O_______O____O______OO_____O_______+____++O__O_________+__O_____
__________________________________________________________________________+_________________________;_O_________O___O_____O___O_O___________O___________OO___O_O_______O_____OO+_O_OOO_____O_____________
____________________---_______-X-_______---________________+________________________________________;________O___O_____O_---_______-X-_______---_OOO__O_O_______+_________O_OO_OO_O_O________________OOO_
_______-X-_____+_---__________________________________---_+____+-X-______+---_______________________;_____O_-X-___O_+_---__________OO______O____OOOO_O_____---_+____+-X-______+---______O__O_O_________O_
________--_______+-X____---_-X____-X-_--____---___+___________________+____+_________+_________+____;_______O--__O____+-XO_O_---_-X____-X-_--___O---___+_________O_O__O____+_O__+______O__+_________+__O_
__________________________________________________________________________+_----______-XX-______----;___________O____OOO__O__O_______________________O___O_O___________OOOO_O__+_----_O__O_-XX-____O_----
________+____________________________+_____________________________---_______-X---_____---X-________;________+_______O_O_OOO____________OO+O______________O_________O__O---______O-X---_____---X-OOO__O__
__________________________________________________---_______-X-_______---___________________________;________O____O____O_O_______O_O__O_O_________O____---______O-X-O______---O_OOO__________________OOOO
